[2020-11-16 22:53:13.599295] Update: 170 / 31250, Frames: 175104, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.3027263879776001, 0.19235923886299133],VL: [0.014547435566782951, 0.00915532372891903]
[2020-11-16 22:53:14.987046] Update: 180 / 31250, Frames: 185344, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.255428284406662, 0.1446485072374344],VL: [0.016666077077388763, 0.0704030692577362]
[2020-11-16 22:53:16.395648] Update: 190 / 31250, Frames: 195584, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.22788599133491516, 0.21966350078582764],VL: [0.04688107967376709, 0.015435547567903996]
[2020-11-16 22:53:17.797374] Update: 200 / 31250, Frames: 205824, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.14476265013217926, 0.09135311841964722],VL: [0.034358911216259, 0.011013345792889595]
[2020-11-16 22:53:19.287076] Update: 210 / 31250, Frames: 216064, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.24793246388435364, 0.1457626074552536],VL: [0.034151192754507065, 0.043160513043403625]
[2020-11-16 22:53:20.694418] Update: 220 / 31250, Frames: 226304, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.2004186064004898, 0.1364944577217102],VL: [0.032323580235242844, 0.040467988699674606]
[2020-11-16 22:53:23.071441] Update: 230 / 31250, Frames: 236544, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.24255381524562836, 0.29946836829185486],VL: [0.03244193643331528, 0.03615301847457886]
[2020-11-16 22:53:24.797000] Update: 240 / 31250, Frames: 246784, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.20827242732048035, 0.11232657730579376],VL: [0.049499012529850006, 0.016903720796108246]
[2020-11-16 22:53:26.171850] Update: 250 / 31250, Frames: 257024, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.05520050227642059, 0.10056297481060028],VL: [0.04792967438697815, 0.04541953653097153]
[2020-11-16 22:53:27.526095] Update: 260 / 31250, Frames: 267264, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.1063559353351593, 0.2656811773777008],VL: [0.02492809109389782, 0.008789795450866222]
[2020-11-16 22:53:28.961792] Update: 270 / 31250, Frames: 277504, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.012286284938454628, 0.19586504995822906],VL: [0.020162351429462433, 0.029561415314674377]
[2020-11-16 22:53:30.470678] Update: 280 / 31250, Frames: 287744, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.21581746637821198, 0.15827995538711548],VL: [0.08411594480276108, 0.02543056197464466]
[2020-11-16 22:53:31.824660] Update: 290 / 31250, Frames: 297984, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.142511248588562, 0.15907131135463715],VL: [0.0365515798330307, 0.032828763127326965]
[2020-11-16 22:53:33.180286] Update: 300 / 31250, Frames: 308224, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.29998767375946045, 0.11788906157016754],VL: [0.03887759894132614, 0.046531934291124344]
[2020-11-16 22:53:34.849531] Update: 310 / 31250, Frames: 318464, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.23015862703323364, 0.15879549086093903],VL: [0.02939143404364586, 0.016817262396216393]
[2020-11-16 22:53:36.400524] Update: 320 / 31250, Frames: 328704, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.10980616509914398, 0.16192348301410675],VL: [0.06343742460012436, 0.009480413049459457]
[2020-11-16 22:53:37.749797] Update: 330 / 31250, Frames: 338944, Rewards: [0.23809524 0.23809524], Min: [-1. -1.], Max: [1. 1.], PL: [0.27650195360183716, 0.14927923679351807],VL: [0.02131367102265358, 0.03178304061293602]
Episode reward: 0.00 score: [0, 0], steps: 191, FPS: 6.7, gameFPS: 427.5
[2020-11-16 22:53:39.512211] Update: 340 / 31250, Frames: 349184, Rewards: [0.23584905 0.23584905], Min: [-1. -1.], Max: [1. 1.], PL: [0.2579754590988159, 0.1464426964521408],VL: [0.05105619877576828, 0.04866582155227661]
[2020-11-16 22:53:40.958975] Update: 350 / 31250, Frames: 359424, Rewards: [0.23584905 0.23584905], Min: [-1. -1.], Max: [1. 1.], PL: [0.15179982781410217, 0.13215965032577515],VL: [0.0052296812646090984, 0.0217086523771286]
[2020-11-16 22:53:42.267345] Update: 360 / 31250, Frames: 369664, Rewards: [0.23584905 0.23584905], Min: [-1. -1.], Max: [1. 1.], PL: [0.065390944480896, 0.25866711139678955],VL: [0.0046167694963514805, 0.0210519228130579]
